Strain,Energy
0.012,1e-05
0.024,0.0098687536477798
0.036,0.0363670753655874
0.048,0.0721147027027336
0.06,0.1112621642557443
0.072,0.1510486300749048
0.084,0.1908926543280561
0.096,0.2318398278718956
0.108,0.274535145460955
0.12,0.3191254883455303
0.132,0.3654168650861393
0.144,0.4132574144547781
0.156,0.4627013033666102
0.168,0.5138998658341563
0.18,0.5668784808433412
0.192,0.6215661592008047
0.204,0.6779761187210555
0.216,0.7361684631320101
0.228,0.7962544241496742
0.24,0.8582639675042435
0.252,0.9221189799711422
0.264,0.9879180520777152
0.276,1.055875964322004
0.288,1.126063964371791
0.3,1.1985571908307633
0.312,1.2735387491441406
0.324,1.3513401117768966
0.336,1.432339412668488
0.348,1.5168285141235731
0.36,1.6051432589553378
0.372,1.697648751252897
0.384,1.7945872341948337
0.396,1.8963549532553228
0.408,2.003695531400487
0.42,2.1172726373799566
0.432,2.237521534347872
0.444,2.3649078878257392
0.456,2.50008872414678
0.468,2.6435686988237816
0.48,2.7963029910243766
0.492,2.9590844093150817
0.504,3.131601816694943
0.516,3.313735264739198
0.528,3.5060905662865167
0.54,3.709782046808301
0.552,3.925460430105396
0.5640000000000001,4.153253760611182
0.5760000000000001,4.393821022865809
0.588,4.64853675799085
0.6,4.919224999231561
