Strain,Energy
0.012,1e-05
0.024,0.0001732263578137
0.036,0.0013430045249203
0.048,0.0043362070077983
0.06,0.00895160990764
0.072,0.0144464167159593
0.084,0.0204141591113553
0.096,0.0266417376873935
0.108,0.0329198193158782
0.12,0.0392504862927499
0.132,0.0457305704928759
0.144,0.0524321530740445
0.156,0.0593328143394779
0.168,0.0664368269710468
0.18,0.0737877843851866
0.192,0.0813777553074265
0.204,0.0891804102244517
0.216,0.0971609416691693
0.228,0.1053009080060369
0.24,0.1135849784716762
0.252,0.1220053830644017
0.264,0.1306011209007376
0.276,0.1394165521170083
0.288,0.1484600306429711
0.3,0.1577699899618632
0.312,0.1674010369675847
0.324,0.1774773012897433
0.336,0.1880259658264773
0.348,0.1989471040936458
0.36,0.2102902232227517
0.372,0.2221409127341527
0.384,0.234576584382367
0.396,0.2476754303138529
0.408,0.2613943332356517
0.42,0.2756814607945841
0.432,0.2906448984577765
0.444,0.3064941243609544
0.456,0.3233518886234885
0.468,0.3414940285437728
0.48,0.3612640077105431
0.492,0.3828642699533681
0.504,0.4065277133610745
0.516,0.4326124003145101
0.528,0.4621873599930803
0.54,0.4958996517377677
0.552,0.5324490220002681
0.5640000000000001,0.5725157423648968
0.5760000000000001,0.618450363098503
0.588,0.6712451713672332
0.6,0.7338511355408911
