Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0005474733865188
0.048,0.0020078131169025
0.06,0.004986644622602
0.072,0.0090726859059885
0.084,0.0136609943021614
0.096,0.0184851881853748
0.108,0.0233468705373375
0.12,0.0282849211617454
0.132,0.0332938659851444
0.144,0.0383703205658708
0.156,0.0435451585441008
0.168,0.0488219791953571
0.18,0.0542021172424946
0.192,0.0597051089823316
0.204,0.0653494102979561
0.216,0.071168848946464
0.228,0.0771333540128929
0.24,0.0831938385945809
0.252,0.0893420755371454
0.264,0.0955646565617826
0.276,0.1018633345355099
0.288,0.1082469421249538
0.3,0.114692542341019
0.312,0.12131336520963
0.324,0.1281556776814766
0.336,0.1350910083763622
0.348,0.1420758447810322
0.36,0.1491258243831513
0.372,0.156340133551942
0.384,0.1636857425757182
0.396,0.1711268132508709
0.408,0.1787956443854884
0.42,0.186724206223988
0.432,0.1948463684254913
0.444,0.2032195897546192
0.456,0.2123863178083889
0.468,0.2225113622229059
0.48,0.2335526118159188
0.492,0.2454749856004456
0.504,0.2577865236264557
0.516,0.2707456758546198
0.528,0.2859045926224241
0.54,0.3023514773214419
0.552,0.3184094161648455
0.5640000000000001,0.3344213032439433
0.5760000000000001,0.3513221548456506
0.588,0.3714770730259839
0.6,0.3947023279419626
