Strain,Energy
0.012,1e-05
0.024,0.0002694410864848
0.036,0.001865645163128
0.048,0.0056690455744068
0.06,0.0112162589156816
0.072,0.0176754104133004
0.084,0.0246517430017141
0.096,0.0319782874229484
0.108,0.0396138004271016
0.12,0.0475315418424579
0.132,0.0556692286477711
0.144,0.0640355019185864
0.156,0.0726220825925279
0.168,0.0814185159450211
0.18,0.0904344839326369
0.192,0.0996497003879427
0.204,0.1090819365189546
0.216,0.1187404166988832
0.228,0.128636960141308
0.24,0.1388007146618398
0.252,0.1493980589011719
0.264,0.1606055014648452
0.276,0.172397217965857
0.288,0.1846573046115512
0.3,0.1972558731522571
0.312,0.2101656718169699
0.324,0.2234886886443679
0.336,0.2373063777787687
0.348,0.251654780999668
0.36,0.2666211381404544
0.372,0.2824157058974714
0.384,0.2994295850060115
0.396,0.3180627497838898
0.408,0.3384329500989729
0.42,0.3603952610817745
0.432,0.3836978194921336
0.444,0.4082086808690637
0.456,0.4353580996519393
0.468,0.4657726921873449
0.48,0.4993140849009773
0.492,0.5364280081379988
0.504,0.5767436820016065
0.516,0.6207279572064585
0.528,0.669895867330611
0.54,0.7266534784894237
0.552,0.7916899111200002
0.5640000000000001,0.8653387465924672
0.5760000000000001,0.9488392748178754
0.588,1.0415139466238832
0.6,1.1434599120013278
