Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0004201144126023
0.048,0.0018363431078275
0.06,0.0043915897368233
0.072,0.0076751134401674
0.084,0.0112314174235571
0.096,0.0149256538079431
0.108,0.0187607141022401
0.12,0.0227105251549379
0.132,0.0267358994571378
0.144,0.0308259023603448
0.156,0.0349698130339311
0.168,0.0391571533282925
0.18,0.0434047055632751
0.192,0.0477154357969435
0.204,0.0520780469802537
0.216,0.0565362236790112
0.228,0.0613620531525505
0.24,0.0665728865115491
0.252,0.0720479613227182
0.264,0.077799158903864
0.276,0.0837118969201221
0.288,0.0897965335036396
0.3,0.0961036067217418
0.312,0.1025860370894911
0.324,0.1092445294115745
0.336,0.1160916227238198
0.348,0.1230506709880683
0.36,0.130068713767868
0.372,0.1371589660596814
0.384,0.1443572320518582
0.396,0.1516720483345242
0.408,0.1591536598215966
0.42,0.166847828706265
0.432,0.1747207421079656
0.444,0.1827725184447503
0.456,0.191088782224623
0.468,0.1997993940644745
0.48,0.2089961914536792
0.492,0.218658041903328
0.504,0.2287835252083048
0.516,0.2395182289217517
0.528,0.2509806600944691
0.54,0.2631288665822003
0.552,0.2759706004732228
0.5640000000000001,0.2898519922528989
0.5760000000000001,0.3057383341104788
0.588,0.3248911187175589
0.6,0.3481112899747973
