Strain,Energy
0.012,1e-05
0.024,0.0034077988113347
0.036,0.0154152188703164
0.048,0.0364769074106346
0.06,0.0625151901799625
0.072,0.0902310236478405
0.084,0.1186611799003021
0.096,0.1473198279941676
0.108,0.1762361437263463
0.12,0.2056228819611611
0.132,0.235661387607573
0.144,0.2664623212566117
0.156,0.2981357335141584
0.168,0.330822335426281
0.18,0.36464008023957
0.192,0.3997077092123847
0.204,0.436136631210558
0.216,0.473964623122992
0.228,0.5132456635052808
0.24,0.5540774637113159
0.252,0.5965480162584551
0.264,0.6411214751949769
0.276,0.6883163780996704
0.288,0.7379856364026208
0.3,0.7902587520664458
0.312,0.8453661108525438
0.324,0.9031128633806904
0.336,0.9634765743890256
0.348,1.026662436729129
0.36,1.0929987418331413
0.372,1.1624397426825184
0.384,1.235287599493713
0.396,1.3120812394586208
0.408,1.3925676503800646
0.42,1.4765063994636547
0.432,1.5644264499055551
0.444,1.6573417240327566
0.456,1.7551063209026785
0.468,1.858011425139748
0.48,1.966731377305507
0.492,2.080896600579872
0.504,2.200597377127364
0.516,2.326211788328719
0.528,2.4585271406305567
0.54,2.5988872562356318
0.552,2.748467390191641
0.5640000000000001,2.908084795802377
0.5760000000000001,3.078277013780023
0.588,3.2592914073752324
0.6,3.4526851170661965
