Strain,Energy
0.012,1e-05
0.024,0.0028691025660653
0.036,0.0135968641790632
0.048,0.0332795282142021
0.06,0.0580952416399722
0.072,0.0844759574102562
0.084,0.111233307865149
0.096,0.1381014143582344
0.108,0.1653328073875564
0.12,0.1931099119267948
0.132,0.2215737411447251
0.144,0.2508132452479473
0.156,0.2809104638223617
0.168,0.3119546668951147
0.18,0.344030587953016
0.192,0.3772286889746272
0.204,0.4116417396369948
0.216,0.447375544041868
0.228,0.4844998204050623
0.24,0.5231023255409759
0.252,0.5633957669758736
0.264,0.6054947136935358
0.276,0.6493600357659157
0.288,0.6950527685019507
0.3,0.7427349916926284
0.312,0.7927896187562058
0.324,0.8454109641644525
0.336,0.9006612908885441
0.348,0.9588375219410364
0.36,1.020038137377558
0.372,1.084066338249879
0.384,1.1512594780672372
0.396,1.2222001536210023
0.408,1.2968936782171887
0.42,1.3753581439676492
0.432,1.4578945587683054
0.444,1.5448627327398
0.456,1.6368894437889707
0.468,1.7347695045936626
0.48,1.839214299057626
0.492,1.9509182599107784
0.504,2.069990823744574
0.516,2.1955471980322963
0.528,2.327129324215947
0.54,2.4655582640302924
0.552,2.612147576544638
0.5640000000000001,2.7675699943235257
0.5760000000000001,2.9316033474019165
0.588,3.1044133612818263
0.6,3.2874511914625777
