Strain,Energy
0.012,1e-05
0.024,0.0018022332750869
0.036,0.0102030607248428
0.048,0.0280965965481275
0.06,0.052935597007053
0.072,0.081577374936197
0.084,0.1124581306419778
0.096,0.1445392684597423
0.108,0.177814633451483
0.12,0.2125360956764304
0.132,0.2487257590147858
0.144,0.2862345575564659
0.156,0.3255257915250419
0.168,0.3665922771563346
0.18,0.4088926838030939
0.192,0.4525147399521845
0.204,0.4976227906736126
0.216,0.544382903486759
0.228,0.5927521178631261
0.24,0.6425544143817431
0.252,0.6938157495019514
0.264,0.7466555515296265
0.276,0.8012961177779357
0.288,0.8581632813952298
0.3,0.9171859616025024
0.312,0.9781791416978652
0.324,1.0415370070459078
0.336,1.1076577792210196
0.348,1.1766589572542128
0.36,1.248641730750434
0.372,1.3243034044207864
0.384,1.4038169748737812
0.396,1.486724212122011
0.408,1.573101464834921
0.42,1.6632791774899514
0.432,1.7578420962700465
0.444,1.8577115802761983
0.456,1.9634338188484912
0.468,2.074932796401842
0.48,2.193415344407067
0.492,2.320400249022487
0.504,2.455724361931199
0.516,2.5987772489872345
0.528,2.7496924220946406
0.54,2.909695323961941
0.552,3.0806098794580143
0.5640000000000001,3.2636608319137186
0.5760000000000001,3.4590392125239644
0.588,3.666742317424121
0.6,3.887914383269549
