Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0004841240826982
0.048,0.0020272687564338
0.06,0.0047677904161889
0.072,0.0082664718909465
0.084,0.0120883171529298
0.096,0.0160558047463189
0.108,0.0200942252927487
0.12,0.0241933577269596
0.132,0.028338087974152
0.144,0.0324954163139174
0.156,0.0366773935292808
0.168,0.0409071392562847
0.18,0.045189483528416
0.192,0.0495450439159972
0.204,0.0539847728697875
0.216,0.0585179977469963
0.228,0.0631461305998217
0.24,0.0679359428885856
0.252,0.0730184736618006
0.264,0.0784089079781007
0.276,0.0840073074702683
0.288,0.0897357517014191
0.3,0.0955246718439781
0.312,0.1014217176592942
0.324,0.1074703580128255
0.336,0.1136415426925962
0.348,0.1199608960352214
0.36,0.1264279369823247
0.372,0.1330918109881297
0.384,0.1399825238136164
0.396,0.1470212259434126
0.408,0.1541955482637533
0.42,0.16153016139379
0.432,0.1689642724160678
0.444,0.1764986900209149
0.456,0.1843185550109043
0.468,0.1925165912064081
0.48,0.2013444243977148
0.492,0.2109919162550911
0.504,0.2211104747298915
0.516,0.2315515081719167
0.528,0.2429197804481119
0.54,0.2554611822725722
0.552,0.2694512658783657
0.5640000000000001,0.285503337171631
0.5760000000000001,0.3036631700717051
0.588,0.3241789160812076
0.6,0.3480116470228554
