Strain,Energy
0.012,1e-05
0.024,0.0071113303741376
0.036,0.0260003709937114
0.048,0.0511493277564436
0.06,0.0785921261345291
0.072,0.106873285574684
0.084,0.1354489302465457
0.096,0.1644739059165152
0.108,0.1942084985273829
0.12,0.2248238828900769
0.132,0.2563715038810775
0.144,0.2888865039669865
0.156,0.3224842386030573
0.168,0.3574088456316326
0.18,0.393795357148933
0.192,0.4317062889275964
0.204,0.4713008468376216
0.216,0.5126408720138942
0.228,0.5558879616210131
0.24,0.6011077171484731
0.252,0.6482388381711508
0.264,0.6976838833151856
0.276,0.7499347624006762
0.288,0.8049501560430276
0.3,0.8625616005612616
0.312,0.9229868278829176
0.324,0.9865558421537128
0.336,1.0535778911750358
0.348,1.1244370608131835
0.36,1.1994783813372487
0.372,1.2789369115643965
0.384,1.3630123739114617
0.396,1.4520407068133372
0.408,1.546433012205035
0.42,1.646379693777421
0.432,1.7517507064232696
0.444,1.862436377952463
0.456,1.979662116242224
0.468,2.10422109637831
0.48,2.235467149909608
0.492,2.3733162764594686
0.504,2.518325692991714
0.516,2.6713566486370035
0.528,2.833151126780188
0.54,3.0045140581607743
0.552,3.1869407068776523
0.5640000000000001,3.381004410541027
0.5760000000000001,3.586464765380915
0.588,3.8045854662432266
0.6,4.036769538278981
