Strain,Energy
0.012,1e-05
0.024,0.0078479590943826
0.036,0.0311045872019698
0.048,0.066721329147781
0.06,0.1096453032062137
0.072,0.1563896357748499
0.084,0.2050938071400532
0.096,0.2549528541543328
0.108,0.3058976045285659
0.12,0.3581863924725691
0.132,0.4121813360613907
0.144,0.468126684039869
0.156,0.5261699936681458
0.168,0.5863570122697501
0.18,0.6487169520347273
0.192,0.7133370794586382
0.204,0.780209519223662
0.216,0.849248994463341
0.228,0.92044997220832
0.24,0.9936372045925396
0.252,1.0687943593303353
0.264,1.146198755254509
0.276,1.225890849872241
0.288,1.3078805807253238
0.3,1.3926067693236013
0.312,1.4805151346877916
0.324,1.5715903478365512
0.336,1.6661994925595065
0.348,1.764988967812491
0.36,1.868196441838844
0.372,1.976170520585505
0.384,2.089555119483318
0.396,2.208575310222506
0.408,2.333548411238529
0.42,2.4651816306875127
0.432,2.6039701297564104
0.444,2.750414574895556
0.456,2.9053238527629155
0.468,3.069665175484836
0.48,3.2443326141790294
0.492,3.4294589839736127
0.504,3.6246615443727968
0.516,3.830749225676349
0.528,4.050096156564204
0.54,4.283779990380524
0.552,4.53228052941155
0.5640000000000001,4.796620718611036
0.5760000000000001,5.077522359148528
0.588,5.376923335834379
0.6,5.697209641731223
