Strain,Energy
0.012,1e-05
0.024,0.0009513993597857
0.036,0.0071354527149665
0.048,0.0220601943435779
0.06,0.0432472625042324
0.072,0.0677313775956392
0.084,0.0943465971772089
0.096,0.122115681961194
0.108,0.1510340182749019
0.12,0.1813878190170502
0.132,0.2131851027527279
0.144,0.2461428355437528
0.156,0.2800175771203959
0.168,0.3147937098549461
0.18,0.3505536567374063
0.192,0.3874334823319809
0.204,0.425548701578115
0.216,0.4648591198466921
0.228,0.5054361243231321
0.24,0.5475873045642731
0.252,0.5913871962793484
0.264,0.6367907589285994
0.276,0.6838786054356704
0.288,0.7326304277354035
0.3,0.7831035315325234
0.312,0.8356536560943381
0.324,0.8906537038587308
0.336,0.9481392386210328
0.348,1.0080271120464468
0.36,1.070472360443496
0.372,1.1356785149831663
0.384,1.2040635484641466
0.396,1.2761498327301195
0.408,1.3523006445828956
0.42,1.432868844778776
0.432,1.5179855914812734
0.444,1.6075241518052377
0.456,1.7025726494803886
0.468,1.8030925833694584
0.48,1.908855923482769
0.492,2.0215990539047235
0.504,2.1426237930507592
0.516,2.2729472616346538
0.528,2.411580154257927
0.54,2.557871461219288
0.552,2.712996167262812
0.5640000000000001,2.8779553051447677
0.5760000000000001,3.033061776859657
0.588,3.128802134461363
0.6,3.1596839855053944
