Strain,Energy
0.012,1e-05
0.024,0.001031778088743
0.036,0.0062750499277583
0.048,0.0175608490546341
0.06,0.0323851731598037
0.072,0.0479553651191533
0.084,0.0638453884436284
0.096,0.0801375144555754
0.108,0.09675872656464
0.12,0.1137358453093878
0.132,0.1310905331475973
0.144,0.1489456130270477
0.156,0.1674703019989608
0.168,0.1866857653790819
0.18,0.2065607060786596
0.192,0.2271237098176651
0.204,0.2484015038141367
0.216,0.2704139846403345
0.228,0.2931810574224938
0.24,0.3167203621803486
0.252,0.3410593250405717
0.264,0.3662365849768099
0.276,0.3922722452467891
0.288,0.4191651253001751
0.3,0.446938401160145
0.312,0.4756281638616773
0.324,0.5052254374382426
0.336,0.5357150309656405
0.348,0.5671576242334454
0.36,0.5997229189895456
0.372,0.6336697070180478
0.384,0.6694320279627402
0.396,0.7071732148883983
0.408,0.7467126819647943
0.42,0.7881116232582234
0.432,0.8317466773748541
0.444,0.8782234334627784
0.456,0.928596566104208
0.468,0.9834380772541874
0.48,1.0425042257847283
0.492,1.1056798988163494
0.504,1.1732641968109545
0.516,1.246203852584813
0.528,1.3256147377436986
0.54,1.4122020817608694
0.552,1.505703304224938
0.5640000000000001,1.6063396022640837
0.5760000000000001,1.7157175737643937
0.588,1.835339000796572
0.6,1.9668323416485816
