Strain,Energy
0.012,1e-05
0.024,0.0010787845870551
0.036,0.0077248188396014
0.048,0.0231529761364629
0.06,0.0440844850262213
0.072,0.0666811387785902
0.084,0.0897989108052041
0.096,0.113262845634755
0.108,0.1373335433822859
0.12,0.162059122739403
0.132,0.1874714708580963
0.144,0.2136810954864692
0.156,0.2407523402170219
0.168,0.2686809920653566
0.18,0.2974877448459587
0.192,0.3272840223509106
0.204,0.358216261631703
0.216,0.3902440865036622
0.228,0.4233539998103695
0.24,0.4578980596470317
0.252,0.4942318903056263
0.264,0.5322511543455493
0.276,0.5716485719987031
0.288,0.6123435994072559
0.3,0.6544592213641542
0.312,0.6980593118634165
0.324,0.7432619187921985
0.336,0.7902921106787866
0.348,0.8393507360506616
0.36,0.8905986121281639
0.372,0.9440076483879714
0.384,0.9996488328375628
0.396,1.057750409264698
0.408,1.1186821908208475
0.42,1.182879711446562
0.432,1.2506262945683302
0.444,1.3224304843984107
0.456,1.3985551963379557
0.468,1.4793250951849586
0.48,1.56529250935538
0.492,1.656633704106089
0.504,1.7535404582884142
0.516,1.8565261988199424
0.528,1.9666535387312944
0.54,2.085066342647849
0.552,2.212205335340426
0.5640000000000001,2.3479020275691465
0.5760000000000001,2.4915226487720963
0.588,2.6423806272778383
0.6,2.801893575927381
