Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0002000657240169
0.048,0.0008876381898658
0.06,0.0022272058190775
0.072,0.0040443734566846
0.084,0.0060564035047133
0.096,0.008167415715455
0.108,0.0103876799760511
0.12,0.0127140057152199
0.132,0.0151259020098195
0.144,0.0176116927294119
0.156,0.0201545346354731
0.168,0.0227461275037027
0.18,0.025389006548297
0.192,0.0280767105413908
0.204,0.0308578385281394
0.216,0.0338495576329655
0.228,0.0369653078721221
0.24,0.0400565527265511
0.252,0.0431776779484527
0.264,0.0463718739561347
0.276,0.0496142880969492
0.288,0.0528829884437757
0.3,0.0561996318579254
0.312,0.0595385297540555
0.324,0.0628878505360782
0.336,0.0663779961698446
0.348,0.0700886731836205
0.36,0.0739462140321999
0.372,0.0779803802683863
0.384,0.082449021495376
0.396,0.0875204562279695
0.408,0.0931796919646677
0.42,0.0992550732032475
0.432,0.1056000926490343
0.444,0.1126405883647924
0.456,0.1206650422930622
0.468,0.1299967025881518
0.48,0.1400223697962475
0.492,0.1509645387020628
0.504,0.1650967439658483
0.516,0.1825166402853056
0.528,0.2036861915228093
0.54,0.2279414624144315
0.552,0.2548209827905911
0.5640000000000001,0.2861728403723195
0.5760000000000001,0.322388580580995
0.588,0.3642629586054408
0.6,0.4138889314469373
