Strain,Energy
0.012,1e-05
0.024,0.0047690966815331
0.036,0.0206385367224073
0.048,0.0469449552765441
0.06,0.0778745981905141
0.072,0.1090404093452364
0.084,0.1397862123353895
0.096,0.1710634373532287
0.108,0.2037974835234196
0.12,0.2379812943649861
0.132,0.273359689733227
0.144,0.3098355264535454
0.156,0.3478461314267892
0.168,0.3876305295843457
0.18,0.4289753810858609
0.192,0.4719934157696749
0.204,0.5170354133315103
0.216,0.5642786647619857
0.228,0.6132679330285128
0.24,0.6637397096364145
0.252,0.7160575976856184
0.264,0.7703479654993377
0.276,0.8265070027700082
0.288,0.8845684806578072
0.3,0.9446893847743404
0.312,1.0072320068535243
0.324,1.0722688748169755
0.336,1.1396986987755888
0.348,1.2097296238028494
0.36,1.2825605125703896
0.372,1.358649123891958
0.384,1.43860624981274
0.396,1.523455817534408
0.408,1.61354546714843
0.42,1.7085363515595873
0.432,1.8089380184049704
0.444,1.9152642346022213
0.456,2.027595311603302
0.468,2.146337664094958
0.48,2.271827730924543
0.492,2.40401479004267
0.504,2.5434011406532138
0.516,2.691319346224342
0.528,2.8488145579751065
0.54,3.015496492889004
0.552,3.1917647665178848
0.5640000000000001,3.378597050512854
0.5760000000000001,3.576314570401175
0.588,3.786455653977253
0.6,4.011528186022171
