Strain,Energy
0.012,1e-05
0.024,0.0041849354443465
0.036,0.0198006126356303
0.048,0.0490406650492703
0.06,0.08764382504811
0.072,0.1308721263136804
0.084,0.1761245998511481
0.096,0.2220931444342889
0.108,0.2687590617345342
0.12,0.3165110923401307
0.132,0.3659384695050692
0.144,0.4172606933894684
0.156,0.470768626099788
0.168,0.5263853083398792
0.18,0.5836693899658303
0.192,0.6426820243533654
0.204,0.703628625097865
0.216,0.7666902325310545
0.228,0.8316500103333389
0.24,0.8983973374921198
0.252,0.967135377786432
0.264,1.0380031845177151
0.276,1.1112015229399412
0.288,1.1868594701322326
0.3,1.2649284455218883
0.312,1.345553083464314
0.324,1.4290428571459224
0.336,1.515569756849304
0.348,1.6053930294661067
0.36,1.6988888025602806
0.372,1.7963422198108625
0.384,1.8978844525305856
0.396,2.004060786573811
0.408,2.115588038926429
0.42,2.2327736834196674
0.432,2.355983801962396
0.444,2.4861553447442373
0.456,2.624097266008404
0.468,2.7702609370621856
0.48,2.924881494839167
0.492,3.0882171371498277
0.504,3.260882939328183
0.516,3.443267955510777
0.528,3.636522762148101
0.54,3.8409286558355897
0.552,4.057226858751918
0.5640000000000001,4.287950448603595
0.5760000000000001,4.534878558788013
0.588,4.79957163426817
0.6,5.083753795218686
