Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0002205867364974
0.048,0.0010386105089723
0.06,0.0026534788198124
0.072,0.0048582418939089
0.084,0.0073202239340181
0.096,0.0099186354875772
0.108,0.0126347650547828
0.12,0.0154471281016864
0.132,0.0183412409430062
0.144,0.0213087471075828
0.156,0.0243401218117282
0.168,0.0274321223576571
0.18,0.0305864723887296
0.192,0.0339894436767166
0.204,0.0378930996225061
0.216,0.0421554996574183
0.228,0.0466147772361665
0.24,0.0515820933353317
0.252,0.0573429898022938
0.264,0.063740791768928
0.276,0.070518220238027
0.288,0.0776273467904426
0.3,0.0848921790831644
0.312,0.0921479820541896
0.324,0.0994979715807455
0.336,0.1069663070115757
0.348,0.1144927426929708
0.36,0.1220548230115754
0.372,0.1296604671065602
0.384,0.1374319308552306
0.396,0.1455531453556132
0.408,0.1539355488274357
0.42,0.1623653908033221
0.432,0.1708486547797556
0.444,0.17953071432082
0.456,0.1883024853055581
0.468,0.1970353965069112
0.48,0.2058577874357064
0.492,0.2148546399397624
0.504,0.2241222127004807
0.516,0.2338871868258452
0.528,0.244095448163358
0.54,0.2545965057707143
0.552,0.2656940652479325
0.5640000000000001,0.2778346681417006
0.5760000000000001,0.2915541387908386
0.588,0.3075270611636578
0.6,0.3256411505613733
