Strain,Energy
0.012,1e-05
0.024,0.0001601034886993
0.036,0.0032488931089358
0.048,0.0121589430469912
0.06,0.0252414687528013
0.072,0.0399454473967085
0.084,0.0552664498161278
0.096,0.070925870407722
0.108,0.087115151011026
0.12,0.1039558625302519
0.132,0.12142651815867
0.144,0.1393121089572778
0.156,0.1575178232581808
0.168,0.1761054659804255
0.18,0.1950382523500583
0.192,0.2142835718395149
0.204,0.2338789556329756
0.216,0.253894468686302
0.228,0.2744248960818675
0.24,0.2954784491923791
0.252,0.3171182350136315
0.264,0.3395040711119806
0.276,0.3627003786876879
0.288,0.3867256206740412
0.3,0.4115362709267609
0.312,0.4369585201756469
0.324,0.4631584730407208
0.336,0.4903808026366075
0.348,0.5185954564310938
0.36,0.5480269491051208
0.372,0.5791382427945165
0.384,0.6122208296599263
0.396,0.6473853121319041
0.408,0.6845083781577395
0.42,0.7233322236326778
0.432,0.7639141326282766
0.444,0.8065558264114433
0.456,0.8519693417088231
0.468,0.900738598506656
0.48,0.953387002601332
0.492,1.0109758212480473
0.504,1.0745499560936305
0.516,1.1444803774380032
0.528,1.2192795642378136
0.54,1.2990592101825575
0.552,1.385970761318577
0.5640000000000001,1.4814964582697487
0.5760000000000001,1.5866812515711537
0.588,1.701371088578185
0.6,1.8264172112453576
