Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0015621597058667
0.048,0.0063474093723289
0.06,0.0142829104586602
0.072,0.0240883691432176
0.084,0.0347831832574159
0.096,0.0460108180289464
0.108,0.0576821406947338
0.12,0.0697147392384132
0.132,0.0821160147691082
0.144,0.0949751999643441
0.156,0.1082477455412221
0.168,0.1220305414347351
0.18,0.1364592485361578
0.192,0.1513161974133017
0.204,0.1664649747409677
0.216,0.1821453339579881
0.228,0.1984375378039174
0.24,0.2151008587307238
0.252,0.2320709321856959
0.264,0.2493641237235618
0.276,0.2669643673395414
0.288,0.2849046554579029
0.3,0.3031941450640815
0.312,0.3217977029673096
0.324,0.3407580106961034
0.336,0.3601813531617279
0.348,0.3801639028943513
0.36,0.4007789527141168
0.372,0.4220505901804596
0.384,0.4440195530864528
0.396,0.4668108755089231
0.408,0.4904530779466484
0.42,0.5149306407755851
0.432,0.5403945694631704
0.444,0.5670576756093686
0.456,0.5949893624739442
0.468,0.6242969162498219
0.48,0.6552359512574848
0.492,0.6881338328932435
0.504,0.7233846336138683
0.516,0.7612598963732277
0.528,0.8018980483912478
0.54,0.8465855516266033
0.552,0.8976652314102466
0.5640000000000001,0.955408454894318
0.5760000000000001,1.0190868411014646
0.588,1.0902231151741892
0.6,1.1700567475609327
