Strain,Energy
0.012,1e-05
0.024,0.0044537786118279
0.036,0.0182623229716735
0.048,0.039631053027418
0.06,0.0638081179119454
0.072,0.0882848825978271
0.084,0.1135784255155331
0.096,0.1398046905665332
0.108,0.166584943791361
0.12,0.1941422850811057
0.132,0.2228470107424636
0.144,0.2528582749328815
0.156,0.284123121989799
0.168,0.3166646483240572
0.18,0.3505817589434801
0.192,0.3858918545205809
0.204,0.4225707827912581
0.216,0.4606460160561742
0.228,0.500194451332354
0.24,0.5412836366237243
0.252,0.5839820369034373
0.264,0.6284023039776847
0.276,0.674678087116504
0.288,0.7229249180930358
0.3,0.7732789315518789
0.312,0.8258166863715042
0.324,0.8807297427501799
0.336,0.9383479130910672
0.348,0.9991753756847086
0.36,1.0638077064663825
0.372,1.1319050234651151
0.384,1.2034057514188323
0.396,1.2790358329813512
0.408,1.3591819594935477
0.42,1.4442383059201866
0.432,1.5348661057154214
0.444,1.6320334159131027
0.456,1.7357714129778397
0.468,1.8459289195511637
0.48,1.9627479560254963
0.492,2.0860110932454567
0.504,2.2159631670343725
0.516,2.353503792294701
0.528,2.4981613684715
0.54,2.6494748044908056
0.552,2.808937033964756
0.5640000000000001,2.978461360499057
0.5760000000000001,3.1594284674097506
0.588,3.352502054940235
0.6,3.559694375472958
