Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.000748828636667
0.048,0.0033043705565908
0.06,0.0077631189200521
0.072,0.0138771728571459
0.084,0.0214778461808843
0.096,0.0303069856399337
0.108,0.0401669743993556
0.12,0.0511815880184599
0.132,0.0635861235344095
0.144,0.0769179785650691
0.156,0.0908456852970415
0.168,0.1053891898654683
0.18,0.1203550337918706
0.192,0.1356068481726706
0.204,0.1510129618982539
0.216,0.1666046994692747
0.228,0.1824464034460476
0.24,0.1984947147915635
0.252,0.2147582213917327
0.264,0.2312924309097075
0.276,0.2481582727204002
0.288,0.2654831387082963
0.3,0.2832817494583727
0.312,0.3014648814180196
0.324,0.3200747956637466
0.336,0.3392238267452221
0.348,0.358902666192818
0.36,0.3790082800626599
0.372,0.3996194895842311
0.384,0.4210658837757814
0.396,0.4436009361475456
0.408,0.4672161266588107
0.42,0.4919116413223975
0.432,0.5180456321860777
0.444,0.5462639214289486
0.456,0.5758422831238468
0.468,0.6065350301751089
0.48,0.6401138474648715
0.492,0.6777194603327954
0.504,0.7194029207841959
0.516,0.7651895593485107
0.528,0.8164977272772467
0.54,0.8740035078931571
0.552,0.9373431464377224
0.5640000000000001,1.0071768035059767
0.5760000000000001,1.083943237729111
0.588,1.1670273873083972
0.6,1.255368811617921
