Strain,Energy
0.012,1e-05
0.024,0.00457735356788
0.036,0.0194573517555752
0.048,0.0444144913519635
0.06,0.0759129127670705
0.072,0.1109687662753241
0.084,0.1493523155031679
0.096,0.1904771131479742
0.108,0.2327988100948053
0.12,0.2760205185770398
0.132,0.3205623369810563
0.144,0.3671833115578239
0.156,0.4157840158089078
0.168,0.4658894652111587
0.18,0.5176382389755319
0.192,0.5710934103002359
0.204,0.6260622048533727
0.216,0.6822790220688817
0.228,0.7398001671977283
0.24,0.7990371688773475
0.252,0.8600692170166244
0.264,0.9228521367068842
0.276,0.987527216837961
0.288,1.0539998196525768
0.3,1.1224366803642585
0.312,1.1932455910636648
0.324,1.2669950282316276
0.336,1.3439195866289433
0.348,1.4239918824819642
0.36,1.5077673604202166
0.372,1.5953368303066962
0.384,1.6869329763394574
0.396,1.7834126999650686
0.408,1.884966213776273
0.42,1.991559275129057
0.432,2.103553372548849
0.444,2.221274036743778
0.456,2.3464071593131344
0.468,2.479665441327185
0.48,2.6204111882386174
0.492,2.7691769630281557
0.504,2.926310905377738
0.516,3.0919756451816705
0.528,3.267151985064543
0.54,3.453076757642665
0.552,3.651035642654021
0.5640000000000001,3.8620542501446593
0.5760000000000001,4.086136308960545
0.588,4.323854698426505
0.6,4.576384097595797
