Strain,Energy
0.012,1e-05
0.024,0.0153234700504083
0.036,0.0557639411675395
0.048,0.108510523456769
0.06,0.1639217882456008
0.072,0.2193858044554222
0.084,0.2757424912362584
0.096,0.3343922334155735
0.108,0.3954242467131905
0.12,0.4585220876403684
0.132,0.5235505574022643
0.144,0.5904651844013334
0.156,0.6592451768672976
0.168,0.7298732741879026
0.18,0.8024101626474995
0.192,0.8769323396383852
0.204,0.9533352133383324
0.216,1.031456931934023
0.228,1.1114003990548835
0.24,1.1934069863577064
0.252,1.2776694479819597
0.264,1.364443183567306
0.276,1.45393117703493
0.288,1.5462540356841523
0.3,1.6416730315329242
0.312,1.740634979713496
0.324,1.8434351204271653
0.336,1.9504899474706936
0.348,2.0625129133080278
0.36,2.1801632884632465
0.372,2.304093364085969
0.384,2.4347486712664197
0.396,2.572605883639912
0.408,2.7186361946695623
0.42,2.8739029486360885
0.432,3.0389494489257696
0.444,3.2136276394342485
0.456,3.399483029400045
0.468,3.597211408110174
0.48,3.806292713771717
0.492,4.027990442444722
0.504,4.263437539373151
0.516,4.513271460979044
0.528,4.779062841129394
0.54,5.060194450887108
0.552,5.356180268725622
0.5640000000000001,5.670941329876367
0.5760000000000001,6.0089217520082485
0.588,6.372775068501385
0.6,6.762067475713024
