Strain,Energy
0.012,1e-05
0.024,0.0158381532030636
0.036,0.0594796430114095
0.048,0.1188366121880626
0.06,0.1809669646654219
0.072,0.2412398503099104
0.084,0.3023470457024632
0.096,0.3667986887779744
0.108,0.4343325233995836
0.12,0.5045885388067822
0.132,0.5772202532490867
0.144,0.6519562892073463
0.156,0.7286672114710591
0.168,0.8073244603880592
0.18,0.887904353351817
0.192,0.97036216101597
0.204,1.054643793920237
0.216,1.1407272312916523
0.228,1.228612103067434
0.24,1.3184128968291144
0.252,1.4103430553177825
0.264,1.5046560577201475
0.276,1.6017035734785872
0.288,1.7018728712836466
0.3,1.805476442547883
0.312,1.9129245715012653
0.324,2.024810436496717
0.336,2.141695637038736
0.348,2.264058903878027
0.36,2.3923574099841614
0.372,2.5271431851581903
0.384,2.66900816634084
0.396,2.818434810555813
0.408,2.9758603470628344
0.42,3.1417555379313296
0.432,3.316643882485608
0.444,3.501161197690076
0.456,3.695970288807348
0.468,3.9023159669503302
0.48,4.121732590235175
0.492,4.355045973375524
0.504,4.602539223385938
0.516,4.864443612676637
0.528,5.1415783427279855
0.54,5.435106052609127
0.552,5.746259846358012
0.5640000000000001,6.076508024415954
0.5760000000000001,6.427601887321999
0.588,6.801796737594451
0.6,7.20160186985512
