Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0010974164241051
0.048,0.004328892417867
0.06,0.0096521413723661
0.072,0.0163437358210171
0.084,0.0240094412578866
0.096,0.0324201457897264
0.108,0.0414278243550838
0.12,0.0510656867649073
0.132,0.0613367698324323
0.144,0.0721278153693107
0.156,0.0833943847534794
0.168,0.0950962389676882
0.18,0.1070756663371449
0.192,0.1192761962959494
0.204,0.1317520797522934
0.216,0.1445349917061264
0.228,0.1575911284883835
0.24,0.1708862595336198
0.252,0.1844404030434384
0.264,0.1982358502329378
0.276,0.2122072521598598
0.288,0.2263783529536117
0.3,0.2408652492896081
0.312,0.2556995562846559
0.324,0.2708001784860419
0.336,0.2861491897461977
0.348,0.3017299988341869
0.36,0.3174853502785985
0.372,0.3335769461346661
0.384,0.3502151214710733
0.396,0.3675562107475206
0.408,0.3857051427254536
0.42,0.4045275697550795
0.432,0.4240291203793799
0.444,0.4447637595015805
0.456,0.4664249177041794
0.468,0.4888581577363167
0.48,0.5131283077114166
0.492,0.5395363003466157
0.504,0.5680178963871003
0.516,0.5994868817426652
0.528,0.6349105252988119
0.54,0.673926827815697
0.552,0.7178656285821432
0.5640000000000001,0.7708536091005405
0.5760000000000001,0.8351408187069129
0.588,0.9094439097271554
0.6,0.9945517369239444
