Strain,Energy
0.012,1e-05
0.024,0.0042610742146776
0.036,0.0174750198665372
0.048,0.0384816117212121
0.06,0.0638596374731488
0.072,0.0911897617606704
0.084,0.1195611947737735
0.096,0.1486549167407733
0.108,0.1785146559210393
0.12,0.2092184954939208
0.132,0.240843347852651
0.144,0.2734878343550139
0.156,0.3072594407639567
0.168,0.3423001019147526
0.18,0.3787083068501226
0.192,0.4165683003946426
0.204,0.4560558911205757
0.216,0.4973021326306009
0.228,0.540265967586934
0.24,0.5854207755027848
0.252,0.6333398930368255
0.264,0.6838376028997164
0.276,0.7364289746145141
0.288,0.790710240943924
0.3,0.8468146771246472
0.312,0.9049271101239882
0.324,0.96496144576878
0.336,1.027047685539178
0.348,1.0914342616239432
0.36,1.1583648643246525
0.372,1.2283107016123025
0.384,1.3017444084537533
0.396,1.3786331443298456
0.408,1.4590434657039557
0.42,1.5435900344651972
0.432,1.6332782951794524
0.444,1.729598163739258
0.456,1.8331109712852407
0.468,1.9432190131879328
0.48,2.060076906088199
0.492,2.1844403661671947
0.504,2.3167953212017918
0.516,2.45770948462598
0.528,2.60875880241393
0.54,2.768381156418857
0.552,2.935464561485928
0.5640000000000001,3.1109677873167505
0.5760000000000001,3.296286696030923
0.588,3.4963468390180705
0.6,3.712073469751325
