Strain,Energy
0.012,1e-05
0.024,0.0028231237217274
0.036,0.0129385358863585
0.048,0.0310128046337717
0.06,0.0538167808400873
0.072,0.0786450628384652
0.084,0.1047559782546016
0.096,0.1317844231546306
0.108,0.1596274077583283
0.12,0.1882491360986184
0.132,0.2176401265330959
0.144,0.247831351417901
0.156,0.2788867958428236
0.168,0.3109107261002369
0.18,0.3440583376946368
0.192,0.3785419992884938
0.204,0.4145737327836798
0.216,0.4522816495900157
0.228,0.4919976726869539
0.24,0.5334297213712323
0.252,0.5762873710113574
0.264,0.6209231823409952
0.276,0.6674495848094709
0.288,0.7160881967250454
0.3,0.7671374577494344
0.312,0.8205492285212242
0.324,0.8762111652354985
0.336,0.9341107683661746
0.348,0.9942925190417
0.36,1.0571319288148773
0.372,1.1229800304925015
0.384,1.1922291822686482
0.396,1.2653245410075569
0.408,1.3425800503835676
0.42,1.4243613396880843
0.432,1.5108797180623803
0.444,1.60194272301863
0.456,1.6980696390089611
0.468,1.7998451985785946
0.48,1.907847856528764
0.492,2.022630812258379
0.504,2.143852359246951
0.516,2.271625619069612
0.528,2.4061965151549627
0.54,2.549580705198049
0.552,2.703420847651044
0.5640000000000001,2.867000042346735
0.5760000000000001,3.040434258675069
0.588,3.224689795289951
0.6,3.4197040388790736
