Strain,Energy
0.012,1e-05
0.024,0.003983446447094
0.036,0.0153871053741939
0.048,0.0320481928351486
0.06,0.0513370837156987
0.072,0.0719561053289724
0.084,0.0932318825178307
0.096,0.1148971530795769
0.108,0.1371063163159881
0.12,0.1599514399716224
0.132,0.1835502950787922
0.144,0.2079663424602693
0.156,0.2332208878895061
0.168,0.2595416150347283
0.18,0.2869590155692882
0.192,0.31522838967675
0.204,0.3443131171966604
0.216,0.3742754481874805
0.228,0.4052159278928674
0.24,0.4373189412899355
0.252,0.4706753322249223
0.264,0.5053062551252763
0.276,0.5413897951264435
0.288,0.579219423551391
0.3,0.6190695297953508
0.312,0.6608585683330154
0.324,0.7047481370422951
0.336,0.7514189601992948
0.348,0.801274334771873
0.36,0.8544587072353937
0.372,0.911569761827418
0.384,0.9729684524268224
0.396,1.0386237791075312
0.408,1.108556170187753
0.42,1.1830585473567203
0.432,1.2631277555372311
0.444,1.3495661186246113
0.456,1.443269527640735
0.468,1.5442618158258563
0.48,1.6522682059659632
0.492,1.768598320640614
0.504,1.894478220019928
0.516,2.0293361072169684
0.528,2.17164859679356
0.54,2.3216271866492644
0.552,2.480131980208131
0.5640000000000001,2.647970551620113
0.5760000000000001,2.825968027309013
0.588,3.01315185386438
0.6,3.208535182733623
