Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0005653333468713
0.048,0.0024972876147388
0.06,0.0058914500399931
0.072,0.0102916587217632
0.084,0.0156587023550685
0.096,0.0222867031145361
0.108,0.0301686494244933
0.12,0.0392133435631675
0.132,0.0494057255984089
0.144,0.0607315721628942
0.156,0.0727811504006049
0.168,0.0852912932107305
0.18,0.0983024959822457
0.192,0.1116825494466564
0.204,0.1253407324542312
0.216,0.1391941054848757
0.228,0.1531806117053737
0.24,0.1673693262535447
0.252,0.181843408791789
0.264,0.1964956090589538
0.276,0.211198242681487
0.288,0.2260553480815866
0.3,0.241342140145586
0.312,0.2570367840705224
0.324,0.2732239667488551
0.336,0.2900878475912917
0.348,0.3076291947737768
0.36,0.3260223495698636
0.372,0.3450312229670322
0.384,0.3646674212605411
0.396,0.3850155410161773
0.408,0.4058341456106765
0.42,0.4275419734452327
0.432,0.4509211324354096
0.444,0.4762828031939995
0.456,0.5031668779281291
0.468,0.5319773459025064
0.48,0.5637183890751832
0.492,0.5991854694712306
0.504,0.6393142908062881
0.516,0.6841030029234366
0.528,0.7326273145105593
0.54,0.7854045311636205
0.552,0.8431823444831112
0.5640000000000001,0.9051314291786584
0.5760000000000001,0.9716322867104108
0.588,1.0452729292287413
0.6,1.126914434128793
