Strain,Energy
0.012,1e-05
0.024,0.0026521155558188
0.036,0.0118758570710241
0.048,0.0275227609351706
0.06,0.0458835557483561
0.072,0.0650506966883098
0.084,0.0850281150736736
0.096,0.1053733590581949
0.108,0.126180161475846
0.12,0.1476435303550904
0.132,0.1697519727019666
0.144,0.1924365202138576
0.156,0.2156576038666235
0.168,0.2393706112341389
0.18,0.263550849370689
0.192,0.2882343104114653
0.204,0.3135040321039841
0.216,0.3394242167093779
0.228,0.366022756021285
0.24,0.3933542922491081
0.252,0.4216148187994499
0.264,0.4509588064788266
0.276,0.4813738024969443
0.288,0.5129062485114665
0.3,0.5458059558714106
0.312,0.5803227410368635
0.324,0.6166301407908984
0.336,0.6550783841216791
0.348,0.6961132064734523
0.36,0.7401119309267634
0.372,0.7874891180966209
0.384,0.8386103238234526
0.396,0.894072448375564
0.408,0.9539227802720708
0.42,1.0177345633451809
0.432,1.0859028682136211
0.444,1.1591685933932132
0.456,1.2382338513257023
0.468,1.3233571682731993
0.48,1.4144298385917735
0.492,1.5123225359207968
0.504,1.6184078769570929
0.516,1.7327658921057212
0.528,1.8560689825947223
0.54,1.9892142161805049
0.552,2.130718593480262
0.5640000000000001,2.2786006716592984
0.5760000000000001,2.432462718870364
0.588,2.593284503423817
0.6,2.7612791422233864
