Strain,Energy
0.012,1e-05
0.024,0.0054065266281526
0.036,0.0226996458397122
0.048,0.0508651421545921
0.06,0.0848455141442144
0.072,0.1205499059405647
0.084,0.156844294773215
0.096,0.1937857454605644
0.108,0.231554985057603
0.12,0.270379978413581
0.132,0.3104663370721499
0.144,0.3519472060839369
0.156,0.3949580024404704
0.168,0.4398159556094435
0.18,0.4866778497791985
0.192,0.5354142094496854
0.204,0.5861099940826004
0.216,0.6392088470709398
0.228,0.6948242392190433
0.24,0.7524462196612399
0.252,0.8118540026272241
0.264,0.8732543094988331
0.276,0.9367844354393556
0.288,1.0024641006452706
0.3,1.0703200352358022
0.312,1.1405633081571391
0.324,1.2136530634244642
0.336,1.2898899573579372
0.348,1.369297000823582
0.36,1.452032305127605
0.372,1.5385111244179073
0.384,1.6289632035444015
0.396,1.7240155556457162
0.408,1.8243352683044929
0.42,1.9298772563429756
0.432,2.0405913756621508
0.444,2.156474777063129
0.456,2.2777406396340023
0.468,2.4053986841195605
0.48,2.5400561043095133
0.492,2.68160773118782
0.504,2.8303460860102896
0.516,2.9867712380866838
0.528,3.1524098203981903
0.54,3.327405287481076
0.552,3.5108310271624754
0.5640000000000001,3.7037951963827256
0.5760000000000001,3.907907011651765
0.588,4.124012305352188
0.6,4.3529029609728624
