Strain,Energy
0.012,1e-05
0.024,0.0055895931001831
0.036,0.0224084359230322
0.048,0.0482789749479469
0.06,0.0788769884418366
0.072,0.1115524556226119
0.084,0.145384146602718
0.096,0.1800219202845208
0.108,0.2154765450329429
0.12,0.2517715565502235
0.132,0.2890032557144486
0.144,0.3273130889732598
0.156,0.3668552305761822
0.168,0.4077705839612107
0.18,0.450283506140294
0.192,0.4945885178323701
0.204,0.5407269382082245
0.216,0.5888025042742847
0.228,0.6390442891999265
0.24,0.6914310036465062
0.252,0.7458347155195955
0.264,0.802250869309405
0.276,0.8606543901140756
0.288,0.921170200103381
0.3,0.9841450819718128
0.312,1.0498701256081628
0.324,1.1184502548316153
0.336,1.1900149190361478
0.348,1.264646501014984
0.36,1.342390647574624
0.372,1.4236951140380143
0.384,1.5092770118247771
0.396,1.59932255092068
0.408,1.6937804280415325
0.42,1.7927895674880796
0.432,1.896493186832417
0.444,2.0051834218447624
0.456,2.119100007197241
0.468,2.238464585291727
0.48,2.364079395676488
0.492,2.4967190454259023
0.504,2.636961355391624
0.516,2.78605285814146
0.528,2.943863536899285
0.54,3.10990000138388
0.552,3.284856150516404
0.5640000000000001,3.469257001799385
0.5760000000000001,3.663976098274552
0.588,3.870567768611597
0.6,4.0913639317822925
