Strain,Energy
0.012,1e-05
0.024,0.0116580620663882
0.036,0.0428977556447381
0.048,0.0849657893247528
0.06,0.1311782798137621
0.072,0.1789264126742669
0.084,0.2276094230164071
0.096,0.2777775672206828
0.108,0.3297416663038381
0.12,0.3836301825614
0.132,0.4394686071855523
0.144,0.4972940242085045
0.156,0.5572050092912355
0.168,0.61931953391829
0.18,0.6837126488496149
0.192,0.7505287967002443
0.204,0.8198907102759226
0.216,0.8915769796308978
0.228,0.9653876625677642
0.24,1.0417177290059414
0.252,1.1208300627882517
0.264,1.2025977791898297
0.276,1.28711756620299
0.288,1.3746382672488056
0.3,1.4652614859558402
0.312,1.5592857122879815
0.324,1.6570373871863835
0.336,1.7586949460936256
0.348,1.8647755353321305
0.36,1.975934982295352
0.372,2.0926407694698628
0.384,2.2152781891466127
0.396,2.344105845226076
0.408,2.479688505005444
0.42,2.622860519658653
0.432,2.7740220744432937
0.444,2.9335985171563848
0.456,3.1023675446663628
0.468,3.2802159859536157
0.48,3.468469401445737
0.492,3.669576810837527
0.504,3.883537894374908
0.516,4.109155841759591
0.528,4.345663176567011
0.54,4.593788086534877
0.552,4.855057403122866
0.5640000000000001,5.130652908080491
0.5760000000000001,5.421724558651966
0.588,5.72970747977795
0.6,6.055717293192839
