Strain,Energy
0.012,1e-05
0.024,0.0001141672797599
0.036,0.0009139064494997
0.048,0.0030360271763853
0.06,0.0064321947813305
0.072,0.0105093768053388
0.084,0.0148261222932198
0.096,0.0193396376564262
0.108,0.0240236427846414
0.12,0.028781779543861
0.132,0.0336016243709639
0.144,0.0385766601541025
0.156,0.0437627456798134
0.168,0.0491768800423188
0.18,0.0548509136640023
0.192,0.06076105875282
0.204,0.0668598562862883
0.216,0.0731224239182699
0.228,0.0795326065207779
0.24,0.0860828102198023
0.252,0.0927732243951106
0.264,0.0995998303093835
0.276,0.1065632686831321
0.288,0.1136583625139922
0.3,0.1208909984556581
0.312,0.1283130753594836
0.324,0.1359861657640849
0.336,0.1439063876103786
0.348,0.1521322810478756
0.36,0.1608304279936181
0.372,0.169914142773503
0.384,0.1788216163761078
0.396,0.1880072801649687
0.408,0.1979410865190119
0.42,0.2081895464299695
0.432,0.2188673203638855
0.444,0.2301277766491244
0.456,0.2428439095630586
0.468,0.2580998151338671
0.48,0.2752772413402257
0.492,0.2948458226951594
0.504,0.3188866576766769
0.516,0.3471133816876509
0.528,0.3798583418018419
0.54,0.4191958752890001
0.552,0.4644884481576281
0.5640000000000001,0.5152263502189368
0.5760000000000001,0.5730776148582921
0.588,0.6387902464946695
0.6,0.7117109684490156
