Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0016512232020591
0.048,0.0067064249323308
0.06,0.0147279036887182
0.072,0.024794644729997
0.084,0.036282567856924
0.096,0.0485951442696595
0.108,0.0617657429390139
0.12,0.0757956779440208
0.132,0.090448740849066
0.144,0.1057642695337786
0.156,0.1217337551567281
0.168,0.1380510771570934
0.18,0.1546104829394382
0.192,0.1715596034713112
0.204,0.1890818122257625
0.216,0.2071706396184389
0.228,0.2256419440427254
0.24,0.2445648658885494
0.252,0.2640386919420168
0.264,0.2839228845094288
0.276,0.3041736872934991
0.288,0.3248629104456715
0.3,0.3460381023215902
0.312,0.3679776570048632
0.324,0.3907889245223018
0.336,0.4142700027030271
0.348,0.4384821274764748
0.36,0.4636213157348922
0.372,0.4898745617254167
0.384,0.5173513730602354
0.396,0.5460470520084905
0.408,0.5760244868708058
0.42,0.6076813636227946
0.432,0.6414839261630015
0.444,0.6773725775967224
0.456,0.7159484690548694
0.468,0.7574584339105905
0.48,0.8013804498683392
0.492,0.8479429740446326
0.504,0.8978996660444346
0.516,0.953091798093788
0.528,1.015944802011853
0.54,1.0861416580717145
0.552,1.1628211029558833
0.5640000000000001,1.2459276318844703
0.5760000000000001,1.3354442287123751
0.588,1.434117324123568
0.6,1.5410965001928998
