Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0011720124391354
0.048,0.0048557134485302
0.06,0.0107295527824721
0.072,0.0177359450280655
0.084,0.0252612181436174
0.096,0.0330777960405738
0.108,0.0411585217933672
0.12,0.049498123161053
0.132,0.0580480497461207
0.144,0.0667442726003197
0.156,0.075566748837078
0.168,0.0845104493274644
0.18,0.0935590090245224
0.192,0.1027144974351736
0.204,0.1119825593626517
0.216,0.1213827121608701
0.228,0.1310770753915124
0.24,0.1410696546748883
0.252,0.1512243007765089
0.264,0.1616796739254019
0.276,0.17263983626015
0.288,0.1841053521662825
0.3,0.1959184737453531
0.312,0.2080241641589505
0.324,0.2204614959173577
0.336,0.2332234233883698
0.348,0.2463046417542616
0.36,0.2597352652384155
0.372,0.2735476855546347
0.384,0.2877050916725999
0.396,0.30232905302704
0.408,0.3174833217413069
0.42,0.3329711055223174
0.432,0.3487315693756508
0.444,0.3649613639986171
0.456,0.3818925881955181
0.468,0.3996296899540819
0.48,0.4183144456299733
0.492,0.4380115615837304
0.504,0.4587573337532976
0.516,0.4810961802966851
0.528,0.5064966902194737
0.54,0.5347151148293215
0.552,0.565941904159788
0.5640000000000001,0.6014227163964269
0.5760000000000001,0.6405679062498348
0.588,0.6832760365631318
0.6,0.730616495035193
