Strain,Energy
0.012,1e-05
0.024,0.0032091918607066
0.036,0.014985478618566
0.048,0.0363762543300089
0.06,0.0634913404569044
0.072,0.0929555217723841
0.084,0.1237364868024838
0.096,0.1553522081295051
0.108,0.1876873975317552
0.12,0.2206474226852263
0.132,0.2542489797963325
0.144,0.2885546882778345
0.156,0.3236751385101412
0.168,0.359742965031506
0.18,0.3968838201314351
0.192,0.4352633112826007
0.204,0.475040821467832
0.216,0.51631752960141
0.228,0.559248280828428
0.24,0.6039222875846095
0.252,0.6504016497102577
0.264,0.6988682808371139
0.276,0.7494284492531628
0.288,0.802194509123242
0.3,0.8578501779562516
0.312,0.916702750910898
0.324,0.9783372135415822
0.336,1.0425266937693214
0.348,1.1094060031747766
0.36,1.179419183378355
0.372,1.252343809082832
0.384,1.328160814084247
0.396,1.4083035958152903
0.408,1.493346856998367
0.42,1.5827657157865564
0.432,1.6768724145859142
0.444,1.7764355617406102
0.456,1.8817168052859616
0.468,1.9925332394332784
0.48,2.108639224476456
0.492,2.2301841691685564
0.504,2.357782057328797
0.516,2.491779712974256
0.528,2.6333095615955404
0.54,2.783156537727531
0.552,2.9415664129223016
0.5640000000000001,3.1096047889480856
0.5760000000000001,3.2887964563523484
0.588,3.4814210789644475
0.6,3.689146954249408
