Strain,Energy
0.012,1e-05
0.024,0.0011819551636045
0.036,0.0076522761247133
0.048,0.0222523104166251
0.06,0.0426462625238572
0.072,0.0667269517391386
0.084,0.0949483780854728
0.096,0.1271463279176365
0.108,0.1619815144065516
0.12,0.198274983507594
0.132,0.2359640896486435
0.144,0.2756823047550076
0.156,0.3176666596429202
0.168,0.3612584712483074
0.18,0.4061833025242914
0.192,0.4526497850636339
0.204,0.5005058916597301
0.216,0.5496584399066049
0.228,0.6002052650173816
0.24,0.6521335184694769
0.252,0.705470705277337
0.264,0.7603703834238642
0.276,0.8169264617504131
0.288,0.8752433716061314
0.3,0.9353308480661268
0.312,0.99736520698948
0.324,1.0616846692202735
0.336,1.1285958670760363
0.348,1.198360593351019
0.36,1.2710516103271057
0.372,1.3468142068665172
0.384,1.4259844438524998
0.396,1.5088807944491158
0.408,1.596132288644763
0.42,1.68821151962066
0.432,1.7849051121686037
0.444,1.8864165956604184
0.456,1.9940228260620776
0.468,2.108787779326169
0.48,2.230068000671316
0.492,2.3574832854077306
0.504,2.492169399002842
0.516,2.635097806736624
0.528,2.788121452520984
0.54,2.9513305705322868
0.552,3.1242822590710557
0.5640000000000001,3.3079636710040354
0.5760000000000001,3.5024361112539086
0.588,3.7086124134607785
0.6,3.927726250184526
