Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0003886510224652
0.048,0.0017973223410512
0.06,0.0044389935395345
0.072,0.0079443348145342
0.084,0.0118965719122655
0.096,0.0161384565351399
0.108,0.0205725192900375
0.12,0.0251419715783151
0.132,0.0298313321016586
0.144,0.0346360469196386
0.156,0.0395531755529394
0.168,0.0445808782703107
0.18,0.0497193087949662
0.192,0.054978271277825
0.204,0.0604132682977287
0.216,0.0661522783815216
0.228,0.0722209953871644
0.24,0.0787034608877893
0.252,0.0855958523321365
0.264,0.092773525429666
0.276,0.1002740652613393
0.288,0.1080858097773057
0.3,0.1162110565467139
0.312,0.1245814435372485
0.324,0.1330412800060083
0.336,0.1415198368026783
0.348,0.1499969946992378
0.36,0.158473992296848
0.372,0.1669663588013562
0.384,0.1757011748821756
0.396,0.1848226946011027
0.408,0.1941613243967894
0.42,0.2035947198834303
0.432,0.2131238762311343
0.444,0.2227945443687033
0.456,0.2327859463540156
0.468,0.2433662147505537
0.48,0.2544171775766631
0.492,0.2656893595878214
0.504,0.2772914013731536
0.516,0.289429794620564
0.528,0.301899773879945
0.54,0.3145933265159019
0.552,0.3279273158815127
0.5640000000000001,0.3420146671110852
0.5760000000000001,0.3571745851122612
0.588,0.3747286941236501
0.6,0.3950540603264106
