Strain,Energy
0.012,1e-05
0.024,0.0057401330204716
0.036,0.0215181078603927
0.048,0.0434315050465567
0.06,0.0679209283885439
0.072,0.0935001379080839
0.084,0.1197654757999838
0.096,0.1468880461729045
0.108,0.1752087686052335
0.12,0.2049141705032122
0.132,0.2360314882462179
0.144,0.2686196285766575
0.156,0.3026296329662201
0.168,0.3379269613529561
0.18,0.3746241275464228
0.192,0.4128009267365214
0.204,0.4523266752540037
0.216,0.4931731186320094
0.228,0.5353689958565713
0.24,0.5789737399018826
0.252,0.6240359074605977
0.264,0.6705754310206434
0.276,0.7186639756792577
0.288,0.7683146753586749
0.3,0.8196348520002561
0.312,0.8728534044358625
0.324,0.9281958360565106
0.336,0.9859490400968596
0.348,1.046491016558428
0.36,1.1101442260292598
0.372,1.176936852775555
0.384,1.2471607692079487
0.396,1.321691536490723
0.408,1.4012124420655496
0.42,1.486093561801684
0.432,1.5766273532901351
0.444,1.6729065668467975
0.456,1.775385107751357
0.468,1.8852552595488845
0.48,2.0030767225134567
0.492,2.128430635955914
0.504,2.261426955079396
0.516,2.40359553098133
0.528,2.556822924019943
0.54,2.721575122514976
0.552,2.89863845989555
0.5640000000000001,3.0887984143324174
0.5760000000000001,3.291211701001764
0.588,3.5052816275855547
0.6,3.7318741436245366
