Strain,Energy
0.012,1e-05
0.024,0.0034660977832255
0.036,0.0151986465009502
0.048,0.0352421565508288
0.06,0.0600396829274278
0.072,0.086908022323603
0.084,0.1149602919771101
0.096,0.1437679634414106
0.108,0.1735280454427811
0.12,0.2044783349524973
0.132,0.2366748256419636
0.144,0.2700092050166598
0.156,0.3045188540362797
0.168,0.340299308879617
0.18,0.3773985808009241
0.192,0.4158886845071632
0.204,0.4558073627680846
0.216,0.4973017089870798
0.228,0.5403996652096058
0.24,0.5853619505566588
0.252,0.6324424451094335
0.264,0.6815955290002284
0.276,0.7328771337587664
0.288,0.7862432862728664
0.3,0.8416852781105818
0.312,0.8994308662115689
0.324,0.959684376424878
0.336,1.0226670913282474
0.348,1.088598467374896
0.36,1.1575489249327215
0.372,1.230042237175263
0.384,1.3064171227081047
0.396,1.3867884663285832
0.408,1.47153123755921
0.42,1.5611457319505213
0.432,1.656611678318534
0.444,1.759067024207999
0.456,1.868599923841205
0.468,1.9850258820000448
0.48,2.1087808574295948
0.492,2.2399766493304645
0.504,2.3791294577735163
0.516,2.5279378413173186
0.528,2.686654801238186
0.54,2.85649938060042
0.552,3.038907897440569
0.5640000000000001,3.2342194048509496
0.5760000000000001,3.443939410469232
0.588,3.668277358922536
0.6,3.9077589241424833
