Strain,Energy
0.012,1e-05
0.024,0.0039428217307593
0.036,0.0167243400600683
0.048,0.037822631011993
0.06,0.0636408648741456
0.072,0.091593336125893
0.084,0.1206942243123514
0.096,0.1503440045942538
0.108,0.1805303167341957
0.12,0.2113941165434228
0.132,0.2430729445489499
0.144,0.2756889438613183
0.156,0.309366979761787
0.168,0.3442137165445795
0.18,0.3803518401156405
0.192,0.4178944231754401
0.204,0.4569679798329706
0.216,0.4978406187836284
0.228,0.5406194048042882
0.24,0.5854455244759186
0.252,0.632498488846623
0.264,0.6817916048538545
0.276,0.7332985649357491
0.288,0.7868185437750508
0.3,0.8424123996445018
0.312,0.9002501706860199
0.324,0.9602328806654652
0.336,1.0223794469953749
0.348,1.0868874694527957
0.36,1.15392674704025
0.372,1.2236517367387911
0.384,1.2964975894929502
0.396,1.3734820964558343
0.408,1.4550662477318637
0.42,1.5408206061761798
0.432,1.6307161778629764
0.444,1.7256215068433616
0.456,1.826542633559125
0.468,1.9339387519719384
0.48,2.047971481303113
0.492,2.168639373184152
0.504,2.2961087730281857
0.516,2.430960080207793
0.528,2.573045525388545
0.54,2.7222471361749934
0.552,2.879005505607557
0.5640000000000001,3.044109885900624
0.5760000000000001,3.218984547441264
0.588,3.404494820988392
0.6,3.601039409647053
