Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.000298249855754
0.048,0.0014542848414444
0.06,0.0038556800099659
0.072,0.0070907746412128
0.084,0.0106551371639507
0.096,0.0144819213170923
0.108,0.0185330753364995
0.12,0.0228130525419582
0.132,0.0273143010780784
0.144,0.031968536409162
0.156,0.0367370517872819
0.168,0.0417586964076207
0.18,0.0470590825111939
0.192,0.0524444390394588
0.204,0.057802765067836
0.216,0.0631805731454305
0.228,0.0686766920763453
0.24,0.0743158593164687
0.252,0.0800658418719268
0.264,0.0858803611901849
0.276,0.0917410172654281
0.288,0.0976814285349921
0.3,0.1037082981239476
0.312,0.1098374304904441
0.324,0.1161145270676139
0.336,0.1225525130602591
0.348,0.1291311090391077
0.36,0.1357932832595671
0.372,0.1425146563654269
0.384,0.14949941792138
0.396,0.1567693842458962
0.408,0.1640922604897282
0.42,0.1715012104135315
0.432,0.1792377673732484
0.444,0.1875247209782223
0.456,0.1963804044734659
0.468,0.2057945625838435
0.48,0.2158159639579601
0.492,0.2266072771042323
0.504,0.2383751159823822
0.516,0.2511552290954753
0.528,0.2660532241068926
0.54,0.283579989320348
0.552,0.3029775710776124
0.5640000000000001,0.3239986422743616
0.5760000000000001,0.3465893798166079
0.588,0.3711387663419542
0.6,0.3988371610936988
