Strain,Energy
0.012,1e-05
0.024,0.0130656041617919
0.036,0.0475318931440873
0.048,0.0932084208402009
0.06,0.1435097311021454
0.072,0.1964820992656456
0.084,0.2510512445644668
0.096,0.3069892629529707
0.108,0.364448674380662
0.12,0.4236767758722638
0.132,0.4848465697613427
0.144,0.548038921925818
0.156,0.6132671333640044
0.168,0.6805027823985768
0.18,0.7497808969442976
0.192,0.8212176642502266
0.204,0.8948478780310023
0.216,0.9705734486563256
0.228,1.0485946622512126
0.24,1.129085659870106
0.252,1.2120843891409143
0.264,1.2977865274983056
0.276,1.3862780340826686
0.288,1.477682594372997
0.3,1.5723943270024157
0.312,1.670624163407142
0.324,1.7728083572972289
0.336,1.8797712150570616
0.348,1.991804182456036
0.36,2.1088976552725542
0.372,2.2315706280545458
0.384,2.360414261332359
0.396,2.4957684002072877
0.408,2.6381598440252327
0.42,2.7880528137891503
0.432,2.945778365671466
0.444,3.111595402923148
0.456,3.2864308099821886
0.468,3.4713387292364555
0.48,3.6665469351310342
0.492,3.872312733217265
0.504,4.089166494912441
0.516,4.317386723552204
0.528,4.557737549139843
0.54,4.811568158473647
0.552,5.080059926425487
0.5640000000000001,5.364104569222765
0.5760000000000001,5.664815486632936
0.588,5.984216146686848
0.6,6.324316670628447
