Strain,Energy
0.012,1e-05
0.024,0.002159902549239
0.036,0.0107007710227451
0.048,0.026997513088752
0.06,0.0480327297282
0.072,0.0710208355257596
0.084,0.095283469818221
0.096,0.1204558532996052
0.108,0.1463811504966965
0.12,0.1730281599521652
0.132,0.2003600292487237
0.144,0.2283562832948019
0.156,0.2570433600136297
0.168,0.2864771878174523
0.18,0.3167104340964518
0.192,0.3477979366079456
0.204,0.3798091023124072
0.216,0.4128339593362044
0.228,0.4470840770417254
0.24,0.4826133944634511
0.252,0.5194440224366877
0.264,0.5578473089676711
0.276,0.5980470808019267
0.288,0.6401666030459797
0.3,0.6844347504413792
0.312,0.7313905688721825
0.324,0.781283250473833
0.336,0.8338536189576311
0.348,0.8891199860609815
0.36,0.9475234548025682
0.372,1.009120781623521
0.384,1.0737795263919492
0.396,1.1420532398222405
0.408,1.2146266265888488
0.42,1.2918631121380193
0.432,1.3743681194984911
0.444,1.463365741724001
0.456,1.5582878402496512
0.468,1.658768124616276
0.48,1.764977617880478
0.492,1.8762932861736448
0.504,1.9936194773154323
0.516,2.11814944387712
0.528,2.250452427200105
0.54,2.390660752792332
0.552,2.5393155421170857
0.5640000000000001,2.6979201708602987
0.5760000000000001,2.8678445071746204
0.588,3.049074940591634
0.6,3.241382160881833
