Strain,Energy
0.012,1e-05
0.024,0.0027764592547931
0.036,0.0132475469714284
0.048,0.0324970026624158
0.06,0.0567217363511235
0.072,0.082821144079608
0.084,0.1099845186334758
0.096,0.1377941427143758
0.108,0.1662478633303995
0.12,0.1952908652710238
0.132,0.2249358009615282
0.144,0.2552620196679561
0.156,0.2863555332174078
0.168,0.3183203596428237
0.18,0.3512736899324652
0.192,0.3852906246295721
0.204,0.420426280943237
0.216,0.45674135745506
0.228,0.4942593423980599
0.24,0.5330812237429791
0.252,0.573401471050385
0.264,0.6153159235796141
0.276,0.6588467327813372
0.288,0.7040673426866947
0.3,0.751173754520292
0.312,0.8002929777959462
0.324,0.8516613551920371
0.336,0.9054470691907608
0.348,0.961796051650053
0.36,1.0212816218331262
0.372,1.0841145870941709
0.384,1.1503322393735238
0.396,1.2200689715859503
0.408,1.2937561685670111
0.42,1.3722574077229723
0.432,1.456010370673168
0.444,1.544884361248241
0.456,1.6395419325154417
0.468,1.7405278160107784
0.48,1.8478530103200583
0.492,1.961878661517219
0.504,2.0825553975993296
0.516,2.2097506499859927
0.528,2.3434722656218088
0.54,2.484869339339814
0.552,2.635063533784188
0.5640000000000001,2.7942568924535856
0.5760000000000001,2.9630076392209337
0.588,3.1421924731840387
0.6,3.33297668337932
