Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0011623499965409
0.048,0.0044071527343134
0.06,0.0094058782647539
0.072,0.015312605303484
0.084,0.0217292152105012
0.096,0.0284855225048533
0.108,0.0355099055911302
0.12,0.0427538587929264
0.132,0.0501863275843886
0.144,0.0577866776194322
0.156,0.0655367664342866
0.168,0.0734179111035444
0.18,0.0814186965234919
0.192,0.0895803006336342
0.204,0.0980367725984148
0.216,0.1069571186614041
0.228,0.1162759029373827
0.24,0.1259387349288752
0.252,0.1359668247396037
0.264,0.1463756677359035
0.276,0.1573939834144148
0.288,0.1692256090466442
0.3,0.1817352291009152
0.312,0.1946398737088479
0.324,0.2081379071530985
0.336,0.2223446374112775
0.348,0.2368877331462754
0.36,0.2515025155109828
0.372,0.2661608850059567
0.384,0.2811263864514502
0.396,0.2966157520986155
0.408,0.3125408508083883
0.42,0.3288171400618579
0.432,0.3454832230017078
0.444,0.3626269253257301
0.456,0.3803652916783263
0.468,0.3988847668895169
0.48,0.4183710410463286
0.492,0.4390367653399475
0.504,0.4610509910310602
0.516,0.4846492975118066
0.528,0.511494104928211
0.54,0.5415420646060398
0.552,0.574631509627145
0.5640000000000001,0.6126565782420771
0.5760000000000001,0.6576125832092167
0.588,0.7119156534519407
0.6,0.7747738448194887
