Strain,Energy
0.012,1e-05
0.024,0.0016292778127997
0.036,0.0095285145996962
0.048,0.026661611905637
0.06,0.0504394884797001
0.072,0.077293975338027
0.084,0.1057457598633812
0.096,0.1354164835751427
0.108,0.1663079099875067
0.12,0.1983740807865495
0.132,0.2317461853493931
0.144,0.2665840764577464
0.156,0.3027928144191711
0.168,0.3402568427855569
0.18,0.3791480401054466
0.192,0.419555512787139
0.204,0.4613868344602927
0.216,0.5047096672821947
0.228,0.5497293136252571
0.24,0.596530200385091
0.252,0.6449778497931442
0.264,0.6948859596497163
0.276,0.7462387692208272
0.288,0.7992170018397581
0.3,0.8541114078435662
0.312,0.9109703561917818
0.324,0.9698052081175096
0.336,1.0308500997097754
0.348,1.094312733472841
0.36,1.160383903207345
0.372,1.2293422208307554
0.384,1.301733597517904
0.396,1.378025715606103
0.408,1.458350387015563
0.42,1.5428603587573226
0.432,1.631815768527308
0.444,1.7253939521832886
0.456,1.8237258096749045
0.468,1.927427951266353
0.48,2.03684323694802
0.492,2.1523716860166293
0.504,2.2751910159446824
0.516,2.406045976446167
0.528,2.5462253169214275
0.54,2.697247267683399
0.552,2.859676063296438
0.5640000000000001,3.032916031836442
0.5760000000000001,3.2158568447867357
0.588,3.40875561280943
0.6,3.612637834216573
