Strain,Energy
0.012,1e-05
0.024,0.008025872517189
0.036,0.0305339022946882
0.048,0.0628023009334814
0.06,0.1001518882349938
0.072,0.1405024444223306
0.084,0.1829944552565645
0.096,0.2271437968771168
0.108,0.2727200913164708
0.12,0.3197021488732636
0.132,0.3681864971890699
0.144,0.4182907321147692
0.156,0.4701335916121656
0.168,0.5238191371050042
0.18,0.579530340459329
0.192,0.6374649898293167
0.204,0.6977364420905375
0.216,0.7605622246697538
0.228,0.8262631888244989
0.24,0.8946853380623445
0.252,0.965525507539258
0.264,1.0388704466445595
0.276,1.114862635174911
0.288,1.193637271149682
0.3,1.2753658908996548
0.312,1.360086507436038
0.324,1.447964615016745
0.336,1.5394695553314492
0.348,1.6349767821346342
0.36,1.7347067526284117
0.372,1.8388802089360825
0.384,1.9479093196220492
0.396,2.0624696220668235
0.408,2.182883862757908
0.42,2.3091293682866976
0.432,2.441598126438858
0.444,2.581054004338588
0.456,2.727621580377645
0.468,2.8813514964713414
0.48,3.043085688762436
0.492,3.213609748023241
0.504,3.393512815961542
0.516,3.5834585406254984
0.528,3.783972429523199
0.54,3.995671358967946
0.552,4.219789964199264
0.5640000000000001,4.457801347396908
0.5760000000000001,4.710329421946288
0.588,4.976980110629479
0.6,5.259007995741208
