Strain,Energy
0.012,1e-05
0.024,0.000148233440751
0.036,0.0009729085519674
0.048,0.0029270021821203
0.06,0.0058387623828119
0.072,0.0092675009468442
0.084,0.0128459053401601
0.096,0.0164433696162806
0.108,0.0201461017736081
0.12,0.0240231516243241
0.132,0.0280962946211389
0.144,0.032340668857483
0.156,0.0366706772727237
0.168,0.0410375510998935
0.18,0.0454924680098426
0.192,0.050057151162687
0.204,0.0546999897016836
0.216,0.0594234206650431
0.228,0.0642247588278205
0.24,0.0691143688242333
0.252,0.074122116058203
0.264,0.0792612317897065
0.276,0.0845686828569655
0.288,0.0901149355392913
0.3,0.0960833437966651
0.312,0.102376222587922
0.324,0.1088622713129119
0.336,0.1156363631561064
0.348,0.1227714976760852
0.36,0.1304057306088633
0.372,0.1383676704386147
0.384,0.146546004508759
0.396,0.155190920991649
0.408,0.1643995181770674
0.42,0.1741121285959161
0.432,0.1843267663808312
0.444,0.1951293238404099
0.456,0.2067184464381529
0.468,0.2192564124701885
0.48,0.2331262520096789
0.492,0.2490853394156233
0.504,0.2678394228403279
0.516,0.2896931914626393
0.528,0.313699535653775
0.54,0.3396018864103812
0.552,0.3689713152061833
0.5640000000000001,0.4029262827003221
0.5760000000000001,0.441616286074577
0.588,0.4847275493393557
0.6,0.5313647201950352
