Strain,Energy
0.012,1e-05
0.024,0.0028186753345074
0.036,0.0126893851966619
0.048,0.0299840769982521
0.06,0.0515523698942487
0.072,0.0749744743981424
0.084,0.0997247606391711
0.096,0.1254438034974353
0.108,0.1519271265916917
0.12,0.1790922623042246
0.132,0.2069126820271269
0.144,0.2354000408639681
0.156,0.2645868060756454
0.168,0.2945201933309608
0.18,0.3253835417101638
0.192,0.3573951555992759
0.204,0.3907329178331457
0.216,0.4257035428272384
0.228,0.4623239311493612
0.24,0.5003757948545242
0.252,0.5399314064986301
0.264,0.581202714821492
0.276,0.6242688196497705
0.288,0.6690820603303451
0.3,0.7159244081912782
0.312,0.7648593509367809
0.324,0.815978922086182
0.336,0.8696772678316969
0.348,0.9259629840390928
0.36,0.984718643423826
0.372,1.0457836550840962
0.384,1.109340729419189
0.396,1.1759777051479938
0.408,1.246023880011219
0.42,1.3196000662258591
0.432,1.3971682752354595
0.444,1.4796148897489845
0.456,1.5674495558812005
0.468,1.661218451680737
0.48,1.7621477070818627
0.492,1.870800713546403
0.504,1.9869816676843703
0.516,2.111093322419804
0.528,2.244458530137344
0.54,2.38691913178836
0.552,2.5379742766652766
0.5640000000000001,2.6983256710340435
0.5760000000000001,2.8683415174653133
0.588,3.048319995878394
0.6,3.238501182089325
