Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0002556604681035
0.048,0.0011761007913822
0.06,0.0028775368418572
0.072,0.005088586175644
0.084,0.0075321248996145
0.096,0.0101400843656659
0.108,0.0128783837813836
0.12,0.0157090231740142
0.132,0.0186111593287624
0.144,0.0215776700015121
0.156,0.0246006408338202
0.168,0.0276759665524319
0.18,0.0308575164586274
0.192,0.0341753883473762
0.204,0.0375929841728597
0.216,0.0411712009361109
0.228,0.0451668697291083
0.24,0.0501115623157819
0.252,0.0562039197583885
0.264,0.0631605259074573
0.276,0.0706693426251259
0.288,0.0784049974736988
0.3,0.0864384330275394
0.312,0.094647705601555
0.324,0.1027350573931729
0.336,0.1107258546079541
0.348,0.1186207188254477
0.36,0.126484880406016
0.372,0.1344040793483155
0.384,0.1423875212099021
0.396,0.150351350312597
0.408,0.1583566076664337
0.42,0.1665114466824678
0.432,0.1747593209290026
0.444,0.1831298715738462
0.456,0.191662791708458
0.468,0.2002446493549875
0.48,0.2088908496687907
0.492,0.2177209057508216
0.504,0.2268758511510486
0.516,0.2366982136673739
0.528,0.2473279690643146
0.54,0.258492363389234
0.552,0.2702112012540973
0.5640000000000001,0.282797326980177
0.5760000000000001,0.2962591380616264
0.588,0.3103754109825887
0.6,0.3254337848163532
