Strain,Energy
0.012,1e-05
0.024,0.0034011798731568
0.036,0.0150045174480504
0.048,0.0343361760458886
0.06,0.0564694570900777
0.072,0.078193317297211
0.084,0.0999533223419201
0.096,0.1225032684664417
0.108,0.1460325808753845
0.12,0.1706243725684253
0.132,0.1963241259817857
0.144,0.2230398190252398
0.156,0.2506922901468957
0.168,0.2794144614580442
0.18,0.3093969448022207
0.192,0.3406656691734895
0.204,0.3730900617785573
0.216,0.4065705079505698
0.228,0.441233921402731
0.24,0.4773036165773784
0.252,0.5148903525664191
0.264,0.5539713712047142
0.276,0.5944530264912198
0.288,0.636326616402945
0.3,0.6797285666750342
0.312,0.7247601738639629
0.324,0.7714985639805695
0.336,0.8202301908032984
0.348,0.8712094002607491
0.36,0.9244363706718254
0.372,0.980029004507456
0.384,1.0387289180970056
0.396,1.1004323057035783
0.408,1.1648383635592443
0.42,1.2331748287722664
0.432,1.3067452499224137
0.444,1.3855265709263749
0.456,1.4695022547893657
0.468,1.5588865277254438
0.48,1.6537130924496664
0.492,1.7547796998839165
0.504,1.863088850282531
0.516,1.979353689526684
0.528,2.103658721651441
0.54,2.2359387060129787
0.552,2.3767757092545443
0.5640000000000001,2.527473522272598
0.5760000000000001,2.689495757580559
0.588,2.863525089435034
0.6,3.048366161992297
