Strain,Energy
0.012,1e-05
0.024,0.0232003285054505
0.036,0.0845018472004409
0.048,0.1634730209445464
0.06,0.2430431057953968
0.072,0.3209046011706256
0.084,0.3994161386474654
0.096,0.4788780053399661
0.108,0.559962648968002
0.12,0.6430192082197469
0.132,0.7279249079716865
0.144,0.8146788599535464
0.156,0.903159618891514
0.168,0.9933205915850128
0.18,1.08530565751844
0.192,1.1792095611851758
0.204,1.275374916351359
0.216,1.3741366790833178
0.228,1.4758596930695431
0.24,1.580983864114681
0.252,1.6901162780792072
0.264,1.803946465550602
0.276,1.923114604984498
0.288,2.048375288468036
0.3,2.1803303800511515
0.312,2.319672137715506
0.324,2.467206298361999
0.336,2.623597529986021
0.348,2.789497972813427
0.36,2.9654796184639447
0.372,3.152171249336998
0.384,3.349900409174257
0.396,3.559286605198349
0.408,3.781308168140708
0.42,4.016596120053345
0.432,4.265721720855508
0.444,4.529150746045543
0.456,4.807284459292525
0.468,5.100701162944519
0.48,5.410009865580511
0.492,5.73561716031261
0.504,6.078239884640332
0.516,6.4394327216062885
0.528,6.8205740375082815
0.54,7.223613428686545
0.552,7.650987230938568
0.5640000000000001,8.10475513513176
0.5760000000000001,8.58740477634068
0.588,9.101527400543176
0.6,9.650026095251476
