Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.000376001255977
0.048,0.0016787688447994
0.06,0.004081678920395
0.072,0.007183620307953
0.084,0.0105999193398856
0.096,0.0142393553039196
0.108,0.0180406226588319
0.12,0.0219700976375795
0.132,0.026011660633273
0.144,0.0301507405654507
0.156,0.0343709202609401
0.168,0.0386608291040036
0.18,0.0430111154699006
0.192,0.0474107584786248
0.204,0.0519367608765735
0.216,0.0568186877712305
0.228,0.062053534996084
0.24,0.0680850266488529
0.252,0.075084118419084
0.264,0.0825122570269764
0.276,0.0902890089752247
0.288,0.0984298368532877
0.3,0.1067178773989825
0.312,0.1149944386416627
0.324,0.123290969631173
0.336,0.1315999347357141
0.348,0.1398864954670761
0.36,0.1480923518148103
0.372,0.1562606737536848
0.384,0.1644428710094626
0.396,0.1727016578116096
0.408,0.1810647314082266
0.42,0.189518885748114
0.432,0.1981655715933356
0.444,0.2070449909131872
0.456,0.2161372728571779
0.468,0.2253713163277041
0.48,0.2347266691173682
0.492,0.2443769702261237
0.504,0.2544593710925404
0.516,0.2648697320592951
0.528,0.2755813357155813
0.54,0.2868436324242188
0.552,0.2992886625440856
0.5640000000000001,0.3133094918661318
0.5760000000000001,0.3289364439456981
0.588,0.3468710212590829
0.6,0.3680451235073753
