Strain,Energy
0.012,1e-05
0.024,0.0218431284494534
0.036,0.0759699673286019
0.048,0.1403448499694631
0.06,0.2038751382676774
0.072,0.2669531729985122
0.084,0.3319369089773972
0.096,0.3995393789076233
0.108,0.4688434517669314
0.12,0.5397519425910728
0.132,0.6122832316786497
0.144,0.6866887102757122
0.156,0.763185372857514
0.168,0.841834910319188
0.18,0.9227454525135654
0.192,1.0059411764632074
0.204,1.0913989861159532
0.216,1.179206622578125
0.228,1.2695496699796631
0.24,1.3626909221400167
0.252,1.4590351571723148
0.264,1.558989669547941
0.276,1.662919378077334
0.288,1.7712852451390584
0.3,1.8846001491574509
0.312,2.0035039280101383
0.324,2.128584371960371
0.336,2.260352900186109
0.348,2.3993269162934907
0.36,2.54588746409799
0.372,2.7006263637623253
0.384,2.864142281276161
0.396,3.037151196316092
0.408,3.2202530705955565
0.42,3.413753116420646
0.432,3.6181988350066576
0.444,3.8340223450373703
0.456,4.061558677491213
0.468,4.3013599039268815
0.48,4.554105937243447
0.492,4.820774507455049
0.504,5.102806081636112
0.516,5.401625511316316
0.528,5.7175183609683335
0.54,6.050998873216096
0.552,6.403341497908516
0.5640000000000001,6.776443596312747
0.5760000000000001,7.17326259935636
0.588,7.596278826321845
0.6,8.047463319433518
