Strain,Energy
0.012,1e-05
0.024,0.0189952172497512
0.036,0.0670705660558093
0.048,0.1263720179037779
0.06,0.1867913576558045
0.072,0.2471059213411732
0.084,0.3079809257154043
0.096,0.3704907938141575
0.108,0.4349333489147469
0.12,0.5012868528041722
0.132,0.5695283378238126
0.144,0.6397172931211289
0.156,0.7118525100591895
0.168,0.7859498882695224
0.18,0.8620049077777466
0.192,0.9399658393277186
0.204,1.0199155658239871
0.216,1.1019763180771176
0.228,1.1863709518871095
0.24,1.2733582270258208
0.252,1.3633040426698917
0.264,1.4567214116486382
0.276,1.554147943686767
0.288,1.656198920566076
0.3,1.7633842248948368
0.312,1.8761187263310812
0.324,1.9948310842776364
0.336,2.1198781944813354
0.348,2.251880651414752
0.36,2.391853748478319
0.372,2.540452728651732
0.384,2.69780112164265
0.396,2.86415847645755
0.408,3.039907231926668
0.42,3.225426357694477
0.432,3.4211105024754818
0.444,3.627010682591841
0.456,3.843282037497089
0.468,4.0704595256497775
0.48,4.308903038737346
0.492,4.559186147881998
0.504,4.822469620077145
0.516,5.100006018904127
0.528,5.392897120257375
0.54,5.70163193634156
0.552,6.026956667152754
0.5640000000000001,6.370906385276493
0.5760000000000001,6.7352117264070674
0.588,7.120243605285454
0.6,7.527416868793788
