Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0015464231386533
0.048,0.0061955091955688
0.06,0.0132713466232712
0.072,0.0217910240705118
0.084,0.0313374324057872
0.096,0.0416803523531198
0.108,0.0531071435047297
0.12,0.0659152945889186
0.132,0.0801424891895287
0.144,0.0953724204898093
0.156,0.1115313467362846
0.168,0.1287430453845375
0.18,0.1467592377003907
0.192,0.1653692712306566
0.204,0.1844083472089188
0.216,0.2037619573899549
0.228,0.2234296106292182
0.24,0.243445593856382
0.252,0.2638242053886044
0.264,0.2845849505633346
0.276,0.3057033927945013
0.288,0.3271380485937504
0.3,0.3488845931007793
0.312,0.3712088948800635
0.324,0.3942287409292884
0.336,0.4178995025783206
0.348,0.4423512820569956
0.36,0.4676629768724068
0.372,0.4941435313893431
0.384,0.5217168799445845
0.396,0.5504179180203639
0.408,0.5806622287009925
0.42,0.6126808360590696
0.432,0.6469208548669585
0.444,0.6836339319587708
0.456,0.722793815789725
0.468,0.7657394069704001
0.48,0.8128277814166414
0.492,0.8626071275759177
0.504,0.9147150591877315
0.516,0.9696092603897992
0.528,1.0296352303656249
0.54,1.096164384422983
0.552,1.1688959007443032
0.5640000000000001,1.2482630255723994
0.5760000000000001,1.3347483436027463
0.588,1.429625496500062
0.6,1.5354844677657615
