Strain,Energy
0.012,1e-05
0.024,0.0227224779470505
0.036,0.0788035050851609
0.048,0.1449450171155469
0.06,0.209624675933948
0.072,0.273730889060308
0.084,0.3395256989669783
0.096,0.4081615788031044
0.108,0.4796799219419348
0.12,0.5539677727568426
0.132,0.6307990290668838
0.144,0.7098904018467267
0.156,0.7908748572833931
0.168,0.8734577646571119
0.18,0.9575271289884784
0.192,1.0431046029079614
0.204,1.1303269101419575
0.216,1.2193444525973127
0.228,1.3104387038984215
0.24,1.4040125162975357
0.252,1.5004605957240331
0.264,1.6001977634888989
0.276,1.7036817970663152
0.288,1.8114276922104349
0.3,1.9239417915378665
0.312,2.041704284816328
0.324,2.165342288703944
0.336,2.2955489714174977
0.348,2.4329221768359144
0.36,2.577976989476761
0.372,2.731023721692704
0.384,2.892491177385957
0.396,3.062828362798981
0.408,3.242481369843434
0.42,3.432088617748909
0.432,3.63223345677418
0.444,3.8435829129564256
0.456,4.066782924459256
0.468,4.302609764175754
0.48,4.551741876027522
0.492,4.814703662006097
0.504,5.09235091913485
0.516,5.385728654633107
0.528,5.696028660754398
0.54,6.024738968204561
0.552,6.3735286752655815
0.5640000000000001,6.744257414121105
0.5760000000000001,7.138977739270919
0.588,7.55972534000932
0.6,8.009221484767114
