Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0007818240439739
0.048,0.003232126953092
0.06,0.0073959739971312
0.072,0.012447354672639
0.084,0.0178660420925752
0.096,0.0236102965584069
0.108,0.0295503215727615
0.12,0.0355950371579592
0.132,0.0417432097141582
0.144,0.0479901306798386
0.156,0.0542941149143219
0.168,0.0606462471582565
0.18,0.0670581085517761
0.192,0.0735207456048826
0.204,0.0800238173135555
0.216,0.0865619328830585
0.228,0.0931221429428117
0.24,0.099703469136405
0.252,0.1063140531137162
0.264,0.1129463364886423
0.276,0.1195940153069334
0.288,0.1262617438204314
0.3,0.1329665085598686
0.312,0.1397816742984598
0.324,0.1467862038712193
0.336,0.1539847820548262
0.348,0.1613927899188399
0.36,0.169083726758549
0.372,0.1770871242163912
0.384,0.1853181196866904
0.396,0.193797825782748
0.408,0.2026219156054839
0.42,0.2117675280019044
0.432,0.2211699069687409
0.444,0.2307751530839503
0.456,0.2405878688783808
0.468,0.2507515197486291
0.48,0.2614505679506225
0.492,0.2728083584957959
0.504,0.2849155327134334
0.516,0.2978883984332047
0.528,0.3122685950235263
0.54,0.3281773551021495
0.552,0.3451391454657311
0.5640000000000001,0.3632168652317307
0.5760000000000001,0.3822346564081922
0.588,0.4015329903927983
0.6,0.4231224022063596
