Strain,Energy
0.012,1e-05
0.024,0.0009882360248577
0.036,0.0053774112149053
0.048,0.0144661085162734
0.06,0.0267123026366611
0.072,0.0398329983479806
0.084,0.0528401591469022
0.096,0.0659104670472614
0.108,0.0794364994925861
0.12,0.0935283480967601
0.132,0.1081671110046835
0.144,0.1232484133690314
0.156,0.1386611657809003
0.168,0.1544059978325253
0.18,0.1705599932959015
0.192,0.1871778530297206
0.204,0.2043007207665844
0.216,0.2219908201198131
0.228,0.2403428747976926
0.24,0.2593693357315969
0.252,0.2789952133766589
0.264,0.2991992459013978
0.276,0.3200297001678115
0.288,0.341559356324242
0.3,0.3638372808203338
0.312,0.3869261329270547
0.324,0.4108734997772575
0.336,0.435758903707865
0.348,0.4617204021505668
0.36,0.488877917207928
0.372,0.5174699611355886
0.384,0.5475861457980481
0.396,0.5791989881079547
0.408,0.6124242236696984
0.42,0.6474007383997927
0.432,0.6843460147329542
0.444,0.7236347275575895
0.456,0.7660025187375662
0.468,0.8119344227701512
0.48,0.8619476497221659
0.492,0.9165863629117548
0.504,0.9758000635836712
0.516,1.039844221687011
0.528,1.1095851378639248
0.54,1.1857750165024596
0.552,1.269252620772006
0.5640000000000001,1.3604581435486418
0.5760000000000001,1.4587626745142246
0.588,1.5642199486221573
0.6,1.6803129620327406
