Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0003507281714349
0.048,0.001669156392276
0.06,0.0041758293537103
0.072,0.0074614575250869
0.084,0.0110976398814593
0.096,0.0152673234609572
0.108,0.0203069045088985
0.12,0.026425200884436
0.132,0.0337871159623821
0.144,0.0422594405913119
0.156,0.0514245011866596
0.168,0.0610478769739116
0.18,0.0710501482722283
0.192,0.0813426246669651
0.204,0.091903078386756
0.216,0.102627143085582
0.228,0.1134531689918075
0.24,0.1243602504846344
0.252,0.1353664487547332
0.264,0.146558142507783
0.276,0.157960562596175
0.288,0.1695631218104888
0.3,0.1812966559891446
0.312,0.1932154493831532
0.324,0.2053922493183371
0.336,0.2177807662287588
0.348,0.2304038272341652
0.36,0.2433165488255215
0.372,0.2564889347442403
0.384,0.269898027966187
0.396,0.2835237806325176
0.408,0.297310966666532
0.42,0.3113908022416917
0.432,0.3259924593043805
0.444,0.3411028808155441
0.456,0.3568582602486857
0.468,0.3736073818703992
0.48,0.3913913366526994
0.492,0.4105327399850486
0.504,0.4317005491904991
0.516,0.4550252430277602
0.528,0.4802664989256786
0.54,0.5079985417368863
0.552,0.5395762426993024
0.5640000000000001,0.575759597632077
0.5760000000000001,0.6162209601985813
0.588,0.6611644207986445
0.6,0.7116710017461372
