Strain,Energy
0.012,1e-05
0.024,0.0115142298838295
0.036,0.0441151693525216
0.048,0.0909936682248617
0.06,0.1439494053202992
0.072,0.1975717061115299
0.084,0.2505318117787762
0.096,0.3041715513872672
0.108,0.3593676700653938
0.12,0.4165272645470489
0.132,0.4757842095530896
0.144,0.5370852257095017
0.156,0.6003016056928024
0.168,0.6655112673870675
0.18,0.7327518156145584
0.192,0.8021155252290316
0.204,0.8738851863571798
0.216,0.9478963670766194
0.228,1.024002810774797
0.24,1.1021822408615554
0.252,1.182498104868701
0.264,1.2651599021617883
0.276,1.3501757964944063
0.288,1.4376087866222806
0.3,1.5277409529612005
0.312,1.6210111060029728
0.324,1.7177711687777968
0.336,1.81820535592442
0.348,1.9225335444883296
0.36,2.031164007500043
0.372,2.144559294975895
0.384,2.262976155964346
0.396,2.386678423401836
0.408,2.5163272012020226
0.42,2.652614099418926
0.432,2.795853233820468
0.444,2.9462547542743547
0.456,3.1047202191741894
0.468,3.2722230128313927
0.48,3.4493525726996097
0.492,3.636703354958399
0.504,3.834418592425525
0.516,4.042348369686613
0.528,4.262058010227728
0.54,4.495017798710345
0.552,4.741696397161848
0.5640000000000001,5.003495886147762
0.5760000000000001,5.281888442741868
0.588,5.578196817186849
0.6,5.893678057796867
